"2003","236.69506","-3.321","0.148","230.876","92.958","0","1","0.44879926545085963","0.006","1.0","10.654878419452901","-258.06","332.243"
"1983","279.03955","-7.196","0.0","272.37","112.135","4","1","0.4387653137079996","0.005","1.0","15.274056348498473","-168.603","336.552"
"2008","236.66893","-14.266","0.0","226.099","157.991","6","0","0.35510814889336073","0.002","1.0","1.7513900067069137","-170.543","266.107"
"2007","194.35057","-4.146","5.834","191.28","166.938","3","1","0.4414501748251763","0.005","1.0","9.166426864801899","-147.915","312.453"
"2005","480.83546","-11.418","0.553","467.708","60.799","7","1","0.3474946428571444","0.004","1.0","0.7422305803571397","-234.621","373.973"
"2008","182.64771","-5.334","0.233","178.085","140.051","4","0","0.40271376085504285","0.003","1.0","17.817084335337345","-192.117","258.713"
"2004","252.99546","-11.061","0.514","241.424","80.084","1","0","0.23355598621877613","0.001","1.0","5.1697848837209195","-224.932","259.299"
"1973","266.50077","-17.886","0.388","254.409","153.309","10","0","0.2684884761904773","0.002","1.0","3.118103428571423","-219.584","265.913"
"2005","303.77751","-6.392","2.177","284.003","120.015","5","1","0.24729458722741443","0.004","1.0","1.313430490654203","-124.924","163.557"
"2009","244.37506","-3.915","0.0","244.375","78.81","2","1","0.383716406250001","0.001","1.0","5.42243190104167","-227.24","160.203"
"2005","163.082","-4.536","0.125","158.552","181.529","9","1","0.4362395480225984","0.022","1.0","9.33975141242937","-88.285","290.284"
"2003","150.56934","-18.487","6.078","131.849","114.611","4","0","0.3672945736434101","0.001","1.0","-14.317064922480581","-244.273","282.115"
"2006","267.51955","-10.42","0.281","257.927","168.895","9","1","0.2880953752181512","0.001","1.0","-5.232762478184971","-177.142","268.972"
"2001","420.0224","-8.35","0.237","410.471","67.983","4","1","0.44745661850554586","0.002","1.0","4.7038637259194065","-228.517","244.47"
"2007","476.1073","-8.141","0.0","462.872","136.932","11","0","0.4819074204119858","0.004","1.0","3.1342646301498003","-214.185","220.164"
"2005","253.90975","-5.548","0.107","244.727","136.945","9","1","0.3022685643564347","0.003","1.0","5.769034240924095","-151.1","278.727"
"1970","275.51302","-18.653","0.0","275.513","71.222","4","0","0.3899400625978084","0.012","1.0","-4.640696713615015","-219.215","142.189"
"2009","185.15546","-2.9","0.212","177.174","160.374","4","1","0.3953741379310338","0.013","1.0","9.447204022988494","-148.31","254.828"
"2009","812.06812","-15.138","0.129","803.248","172.649","8","1","0.34080279836717065","0.002","1.0","-1.1384934740573633","-244.121","251.978"
"1982","213.65506","-9.658","0.212","196.301","112.551","5","0","0.3565421641791057","0.007","1.0","12.589155472636836","-189.96","196.192"
"1999","150.04689","-3.682","0.0","143.952","203.156","7","1","0.3744330409356725","0.002","1.0","6.381328654970756","-212.767","242.773"
"1988","254.37995","-24.191","0.659","242.12","169.101","8","1","0.29989179104477615","0.002","1.0","-3.496263585916587","-189.521","171.13"
"2005","551.78404","-9.054","3.646","547.643","85.918","6","1","0.31853766501650066","0.001","1.0","0.5857433993399469","-172.327","326.934"
"2007","198.55628","-7.161","0.241","193.353","115.027","2","1","0.2943528500619578","0.006","1.0","6.533005782734397","-206.799","436.913"
"2004","213.2371","-3.913","0.0","202.083","85.96","7","1","0.37755014831294065","0.004","1.0","9.51213274008159","-205.885","216.508"
"2007","310.59546","-6.599","0.0","296.554","139.284","6","0","0.3077923107411819","0.002","1.0","-1.0438898137138484","-229.984","237.326"
"1991","246.30812","-8.169","0.271","230.824","136.366","0","1","0.42994937392055255","0.009","1.0","14.479004425734031","-117.743","178.528"
"1980","145.57995","-14.362","0.362","135.512","125.315","7","1","0.32396098265896","0.003","1.0","5.299161528580611","-216.611","171.13"
"2004","235.12771","-6.075","0.0","229.28","131.878","10","1","0.33047426286856596","0.008","1.0","8.434095452273883","-95.495","177.542"
"1994","160.39138","-11.051","0.363","152.108","128.286","0","1","0.30466325369738306","0.006","1.0","4.804226820250293","-262.642","277.775"
"2004","247.11791","-7.594","1.222","243.049","188.5","0","1","0.31590105193951534","0.003","1.0","3.497939842209082","-146.725","278.085"
"2003","229.53751","-6.524","0.328","220.282","139.967","9","0","0.46434069981583925","0.005","1.0","5.106474677716392","-294.6","237.472"
"2007","274.31138","-5.787","3.715","274.311","130.654","7","1","0.40688395261173804","0.007","1.0","7.99530203284869","-253.777","432.003"
"2000","199.8624","-21.82","0.287","187.96","131.281","5","1","0.2430123554153516","0.001","1.0","-8.953023133543658","-295.889","219.182"
"2001","14.44526","-7.76","0.0","14.445","124.989","7","1","0.5298510638297874","0.058","1.0","-3.8427269503546104","-106.572","232.61"
"1993","196.75383","-14.709","3.872","192.087","151.139","4","1","0.39430801335559157","0.004","1.0","2.381773233166389","-184.134","295.471"
"2009","99.91791","-5.546","0.287","94.946","84.359","0","1","0.3239192506459942","0.009","1.0","4.778481912144696","-142.233","375.996"
"2009","48.43057","-23.377","0.0","48.431","160.052","0","1","0.2378071895424833","0.001","1.0","-13.108122549019596","-195.544","159.675"
"1996","160.67873","-6.423","0.189","158.499","162.398","7","1","0.4179107487922695","0.007","1.0","7.074732608695666","-181.775","330.915"
"1998","479.84281","-7.286","0.0","479.843","139.665","7","1","0.3534525446213218","0.008","1.0","7.7923566690786235","-108.436","241.919"
"2008","242.88608","-2.976","0.218","239.369","130.113","3","1","0.44705734126984087","0.003","1.0","11.097034027777763","-286.504","391.382"
"2002","158.56281","-10.893","1.036","152.3","85.475","1","1","0.34059299698795154","0.002","1.0","7.956488830321292","-244.35","234.751"
"2009","55.53587","-14.354","0.0","55.536","74.491","7","0","0.20529973118279587","0.001","1.0","-15.715317204301078","-184.283","154.766"
"2007","241.50159","-6.364","0.0","241.502","119.061","6","1","0.4016510469436012","0.004","1.0","5.820168439716318","-177.054","214.61"
"1988","176.14322","-6.979","0.165","168.043","154.528","1","0","0.3175309466019415","0.004","1.0","1.884963086569577","-317.674","353.31"
"2004","88.05832","-4.03","0.0","88.058","93.802","0","1","0.4015222048066872","0.02","1.0","4.087528474399169","-183.737","368.975"
"1988","151.14404","-8.276","0.99","141.677","81.28","1","1","0.3149742753623186","0.004","1.0","11.075081159420305","-395.542","203.744"
"1998","346.90567","-7.503","4.998","342.512","110.197","7","1","0.36669854439592275","0.01","1.0","5.482254075691415","-112.018","238.033"
"2000","401.6322","-16.787","0.0","387.918","90.218","4","0","0.261559355345912","0.004","1.0","0.15165664308176033","-164.523","183.436"
"2000","293.3024","-11.392","0.2","285.71","93.012","0","1","0.3970761528326754","0.001","1.0","-0.9178225955204211","-176.032","297.692"
"2005","262.5824","-6.328","0.0","254.305","106.342","5","1","0.4635023186033829","0.005","1.0","9.790330332787788","-82.51","138.324"
"1997","298.47465","-6.966","0.0","294.11","115.534","9","1","0.4083183554483312","0.022","1.0","5.048938681141926","-268.404","239.923"
"2008","129.25342","-2.75","0.183","121.794","229.8","0","1","0.4857573953823929","0.018","1.0","8.252898268398278","-126.84","201.865"
"1978","287.08526","-11.987","0.403","275.563","121.004","0","1","0.32880027729130207","0.001","1.0","1.358544877408053","-147.079","219.43"
"1991","210.02404","-9.737","0.292","200.516","136.835","1","1","0.3826111111111119","0.002","1.0","1.962573514602222","-279.597","255.909"
"2000","170.97098","-11.663","3.437","167.741","142.541","2","1","0.3787054507337533","0.008","1.0","7.147118186582802","-256.622","340.654"
"1983","323.18649","-12.256","2.914","315.774","97.396","1","1","0.38498466293445466","0.007","1.0","8.359567238161933","-226.224","255.399"
"1968","112.97914","-33.866","3.1","106.196","93.231","9","0","0.34487591776798815","0.004","1.0","-1.9056167400881063","-174.302","173.634"
"1972","149.86404","-7.522","0.235","137.021","119.894","2","1","0.40543864829396387","0.03","1.0","8.588387795275617","-271.664","214.026"
"1995","372.87138","-7.961","0.0","372.871","141.036","5","1","0.39250699392979344","0.003","1.0","7.147724432567938","-215.791","162.41"
"1993","415.58159","-12.429","0.0","384.325","82.292","2","0","0.31788747020769365","0.004","1.0","2.271934712291451","-188.164","192.9"
"1998","235.25832","-9.407","0.0","235.258","117.946","0","1","0.2916170009551096","0.007","1.0","0.8936363419293252","-190.099","318.564"
"1991","229.92934","-19.633","0.0","224.334","101.674","7","1","0.3618638294257566","0.002","1.0","-4.5005274379884455","-173.087","252.492"
"1994","210.52036","-19.03","0.125","205.932","70.857","9","1","0.3655074114244413","0.012","1.0","-6.960548626174981","-241.212","313.099"
"2001","239.43791","-19.093","0.16","228.061","135.821","4","0","0.19937806372548936","0.0","1.0","-18.221931985294127","-305.875","247.597"
"2006","210.54649","-21.284","3.477","198.589","138.437","7","0","0.2251275252525242","0.002","1.0","-11.01693813131309","-216.351","171.13"
"1980","335.98649","-12.181","0.0","333.299","119.451","9","0","0.3249865725359888","0.006","1.0","10.180001384274624","-203.328","301.907"
"2005","193.54077","-6.405","0.282","190.351","151.035","2","1","0.3866448917137461","0.008","1.0","1.6410908662900254","-117.141","254.108"
"1990","355.63057","-7.938","4.418","346.686","92.729","5","1","0.43730409564394057","0.001","1.0","12.142267400568194","-139.906","190.713"
"2000","185.02485","-8.844","0.439","168.53","143.688","7","1","0.28527286255411255","0.001","1.0","-3.7914906655844103","-238.637","179.303"
"2009","245.78567","-8.664","0.0","237.923","84.98","9","1","0.2633128456510811","0.003","1.0","-1.7468729260935192","-242.26","291.041"
"1997","262.47791","-6.53","0.177","256.279","156.084","1","0","0.3967612745098033","0.001","1.0","12.326829271708654","-229.705","191.655"
"2002","277.2371","-5.845","0.357","271.993","100.004","0","1","0.4973306509299008","0.007","1.0","13.363487720553183","-111.414","324.454"
"2008","260.5971","-6.44","0.0","257.585","146.103","0","1","0.42105793226381427","0.009","1.0","10.57031657754009","-172.717","237.573"
"1992","350.14485","-18.56","0.0","350.145","161.909","5","1","0.2946978484565007","0.003","1.0","2.1693483005924583","-212.937","215.26"
"1991","188.55138","-15.084","0.27","179.542","137.254","11","1","0.23528326810176067","0.001","1.0","-2.418432811480761","-182.058","221.391"
"2009","262.47791","-6.607","0.967","249.017","93.993","9","1","0.30091914893617044","0.002","1.0","2.7351052009456236","-229.098","228.003"
"1999","182.59546","-4.633","0.2","180.355","178.29","1","1","0.43262820512820466","0.004","1.0","10.038946657509184","-166.905","354.039"
"1991","344.37179","-7.64","0.334","337.444","156.149","4","0","0.2819721494102235","0.005","1.0","10.477162898645691","-177.848","414.327"
"2002","185.99138","-4.275","0.551","178.184","126.024","6","0","0.42400423728813524","0.035","1.0","4.058712994350284","-143.406","239.915"
"2006","280.21506","-6.275","0.508","273.218","121.981","0","1","0.4562211427748992","0.003","1.0","6.226118739205551","-162.335","264.638"
"2002","51.30404","-6.978","2.955","51.304","189.682","10","0","0.38397103658536563","0.001","1.0","-1.1798490853658514","-216.909","171.13"
"2000","488.64608","-17.144","0.333","478.314","102.21","3","1","0.3402142602495527","0.008","1.0","1.259914572192512","-195.469","176.161"
"2000","267.07546","-13.945","0.253","257.898","145.377","0","1","0.3673021978021979","0.004","1.0","5.530684648684661","-183.735","205.403"
"2001","270.36689","-8.018","0.212","258.206","139.069","10","1","0.28518937550689427","0.0","1.0","4.35068055555557","-131.711","168.506"
"1996","376.65914","-15.444","0.078","344.184","147.761","2","1","0.30033719743365433","0.0","1.0","-7.78330212890053","-259.001","179.908"
"1990","202.47465","-4.704","0.0","194.078","133.2","9","1","0.33456165158371026","0.001","1.0","9.27208484162898","-152.178","290.251"
"2002","537.46893","-12.864","0.0","520.8","105.141","7","1","0.37609687822497573","0.001","1.0","2.6148012125902977","-188.024","345.944"
"1997","333.53098","-9.795","0.0","333.531","206.837","8","0","0.4234675324675315","0.013","1.0","10.460221620971641","-125.822","189.27"
"1994","223.4771","-7.188","0.229","216.781","102.222","4","1","0.3470791844476066","0.005","1.0","5.017737316263623","-284.529","173.031"
"2005","240.74404","-4.77","0.0","238.423","160.121","10","0","0.4141160647103093","0.017","1.0","9.569084744168563","-397.378","271.873"
"2006","218.06975","-6.25","0.299","203.941","177.886","1","1","0.35253527717782485","0.005","1.0","1.1424795716342677","-227.96","171.13"
"2009","135.96689","-5.837","0.612","127.478","143.956","11","1","0.3391241168914575","0.017","1.0","-0.6844325626204221","-372.379","370.21"
"1987","212.53179","-6.159","0.183","209.711","100.232","4","0","0.3996491998438722","0.013","1.0","13.653821818891483","-209.201","407.22"
"2004","279.95383","-15.172","0.0","257.016","84.834","1","1","0.2941629736673101","0.001","1.0","6.455432080924855","-195.738","364.418"
"1987","199.05261","-16.414","0.195","194.101","242.107","2","1","0.2903681846344479","0.003","1.0","1.1802645600991366","-209.814","190.315"
"1999","245.62893","-11.584","0.183","236.222","108.27","11","0","0.24299192307692255","0.001","1.0","-5.322142435897447","-207.266","180.716"
"2008","381.36118","-3.651","0.154","364.501","137.906","11","1","0.3859846433289283","0.001","1.0","8.855210755174014","-292.538","409.918"
"2009","235.33669","-5.28","2.891","232.977","93.825","2","1","0.31229867389993915","0.003","1.0","6.066698462929483","-232.233","325.788"
"1996","89.80853","-4.689","0.096","89.809","140.136","2","1","0.4782274122807017","0.002","1.0","8.381305921052622","-160.019","189.197"
"1988","191.9473","-12.226","0.52","186.05","116.59","7","1","0.29831258411843764","0.006","1.0","8.167868550919694","-157.554","292.234"
"1992","223.58159","-6.315","0.0","214.361","190.721","10","1","0.35142135176651595","0.009","1.0","8.582089170506874","-203.859","390.582"
"2002","340.53179","-10.008","0.456","333.845","148.027","0","1","0.3659263865065758","0.001","1.0","7.785071112064004","-228.212","394.628"
"2008","96.13016","-16.211","0.0","91.092","105.299","3","0","0.3655563596491228","0.004","1.0","-4.362719517543841","-149.132","180.65"
"2003","225.41016","-11.225","0.171","217.211","85.793","4","1","0.35798742138364725","0.004","1.0","1.575206498951781","-205.557","272.689"
"2009","214.5171","-14.309","0.0","205.607","114.954","4","1","0.2601444239442393","0.004","1.0","-8.415909696596987","-138.44","188.56"
"2009","226.42893","-5.804","0.34","213.281","74.61","1","1","0.29839103641456516","0.002","1.0","-2.084076190476207","-266.627","268.024"
"1993","297.29914","-9.583","3.657","287.509","123.657","2","0","0.3539699049630399","0.006","1.0","3.405868092221047","-206.908","391.555"
"1957","302.78485","-20.736","0.212","298.458","186.783","5","1","0.2955149470899484","0.001","1.0","-3.1606125661375497","-301.584","183.837"
"2006","263.8624","-7.446","0.0","254.032","171.95","2","1","0.25713510101009973","0.003","1.0","0.9862250388500418","-194.866","123.031"
"2007","247.24853","-5.603","0.0","242.985","169.994","9","1","0.33453227642276334","0.001","1.0","5.82114512195125","-177.959","358.496"
"2010","259.21261","-9.886","0.0","242.382","94.142","10","0","0.3417417392883067","0.001","1.0","-3.610814633260691","-271.974","334.105"
"2008","205.73995","-23.887","0.655","197.834","96.958","9","1","0.23703550135501386","0.001","1.0","-9.803325880758823","-279.817","252.333"
"1995","323.3171","-10.499","0.798","311.153","89.342","3","0","0.32162420864299424","0.001","1.0","-1.0481085879438552","-264.77","231.924"
"2007","371.87873","-13.08","0.0","342.57","87.003","10","1","0.36478179384203563","0.002","1.0","-1.1227279116465831","-227.349","296.454"
"2004","195.57832","-4.914","0.0","191.774","104.763","2","1","0.3769047619047612","0.014","1.0","6.495068599717112","-446.925","183.945"
"1995","225.95873","-9.598","0.0","211.342","87.76","7","1","0.28559092003853515","0.001","1.0","0.3340199903660908","-166.614","246.979"
"2003","170.57914","-4.981","0.27","170.579","118.156","8","1","0.3256681571815712","0.006","1.0","12.758371138211414","-204.708","225.932"
"2007","233.42975","-9.545","0.078","226.487","110.933","9","1","0.31174798711755136","0.001","1.0","4.107615056360714","-195.529","275.39"
"2002","313.10322","-7.827","2.624","299.677","120.04","8","1","0.38993980304955733","0.0","1.0","3.4909949703515384","-325.951","178.932"
"1999","387.00363","-7.328","0.827","384.035","140.031","11","1","0.4814736430804216","0.005","1.0","10.515020282750791","-173.249","399.403"
"1985","156.62975","-11.793","0.0","156.63","124.394","0","1","0.3535811362209666","0.013","1.0","16.767071406151928","-90.901","191.896"
"2005","142.62812","-6.772","0.148","131.924","206.673","2","1","0.3829338017751494","0.015","1.0","2.692829018737667","-318.326","195.39"
"2001","261.90322","-9.521","0.0","241.151","45.515","4","0","0.3602570105820134","0.003","1.0","4.107074470899461","-244.242","254.504"
"1975","199.28771","-18.265","0.386","199.288","72.17","2","1","0.24398876210235046","0.002","1.0","-5.612473374827099","-302.697","238.572"
"1997","113.3971","-16.105","5.184","108.182","106.447","10","1","0.37944534632034577","0.008","1.0","12.760602272727272","-198.033","245.798"
"2005","199.83628","-5.567","0.595","192.511","139.959","10","0","0.39479815100154003","0.01","1.0","8.81431510015407","-290.649","171.13"
"1998","206.54975","-15.011","0.0","187.71","100.058","5","1","0.23068701171874897","0.0","1.0","0.24301350911458053","-244.191","152.531"
"2005","613.51138","-13.016","0.125","605.629","152.763","7","0","0.34878642734364596","0.008","1.0","1.2870093216977334","-201.131","218.362"
"1981","154.93179","-15.433","0.107","136.615","100.042","5","0","0.34236306385471604","0.007","1.0","2.98147773872291","-171.283","195.624"
"2008","350.32771","-9.759","0.148","338.506","141.866","0","1","0.34008615206706977","0.001","1.0","2.680084200636017","-170.46","267.153"
"2007","319.84281","-4.325","0.0","312.041","92.971","3","0","0.3487857590966135","0.006","1.0","2.510657465495604","-257.166","294.545"
"2006","489.27302","-7.008","0.218","486.534","137.928","10","0","0.4064843253315813","0.002","1.0","5.745843993204043","-196.891","294.737"
"1973","199.96689","-20.172","0.45","183.664","110.1","5","1","0.3245560897435891","0.002","1.0","-9.349671474359019","-209.861","229.631"
"2002","202.50077","-8.033","0.0","189.614","82.992","4","1","0.32105570987654236","0.006","1.0","3.409329475308647","-257.289","374.342"
"2005","242.75546","-4.398","0.084","237.97","135.864","3","1","0.36993645357686494","0.001","1.0","2.5984959094368314","-283.484","171.13"
"2007","165.82485","-4.855","0.0","161.419","96.312","0","1","0.40486897435897423","0.012","1.0","9.522033589743605","-290.483","226.333"
"2000","228.51873","-9.777","6.13","221.965","125.597","11","0","0.45461005625879036","0.041","1.0","11.047658579465542","-210.42","185.786"
"1995","220.29016","-14.028","0.363","220.29","201.474","6","1","0.4490155522288744","0.007","1.0","10.92818912175648","-131.26","256.383"
"2001","176.19546","-4.964","0.091","174.005","176.68","5","0","0.32015175768989323","0.0","1.0","4.4083650345260565","-239.204","215.469"
"2005","146.57261","-12.895","0.0","131.442","105.23","2","1","0.2680520614954567","0.003","1.0","-8.004686757512236","-222.007","166.388"
"2009","247.64036","-5.907","0.177","238.498","123.71","1","1","0.43641195891415957","0.003","1.0","17.038312973832294","-135.852","224.483"
"2004","146.80771","-7.386","0.281","144.08","80.893","9","0","0.37721456692913335","0.012","1.0","14.023220209973793","-230.102","224.64"
"2002","117.68118","-4.543","0.235","112.321","121.883","4","0","0.39074821610601385","0.001","1.0","-1.4836651376146757","-159.814","470.906"
"2001","147.33016","-3.715","0.0","140.533","129.357","3","1","0.4250555072463785","0.002","1.0","7.505710724637727","-223.678","199.032"
"2002","155.03628","-5.41","0.369","152.184","128.341","5","0","0.4088952294685984","0.014","1.0","6.283970410628023","-238.105","288.079"
"2003","401.24036","-7.327","0.322","398.803","0.0","10","0","0.3572505498281791","0.003","1.0","8.362397147766302","-208.373","315.928"
"1970","116.84526","-5.223","0.0","108.205","149.582","2","1","0.4074539532794239","0.018","1.0","6.18800381850851","-189.256","283.92"
"1988","164.98893","-7.816","0.172","162.598","185.521","9","1","0.4372416974169746","0.017","1.0","5.162562423124224","-137.072","200.108"
"1976","297.22077","-23.035","0.464","284.944","66.002","8","1","0.27150517890772174","0.001","1.0","-4.230467514124286","-218.769","179.127"
"1992","79.59465","-14.355","0.074","71.802","131.101","9","0","0.32016449004975084","0.006","1.0","8.052430348258698","-317.103","251.056"
"2008","295.07873","-2.367","0.067","290.168","100.044","1","0","0.46107270634077213","0.01","1.0","9.408600070846619","-198.371","204.738"
"2008","235.7024","-4.39","0.154","230.249","135.041","4","0","0.3722870662460558","0.009","1.0","11.385830573080966","-176.65","357.885"
"2003","267.80689","-9.961","0.0","264.771","147.451","8","0","0.40130325273459855","0.0","1.0","2.2913819804260243","-237.607","234.772"
"1999","529.50159","-8.524","0.184","514.752","141.746","1","1","0.36492084813499404","0.002","1.0","1.5827092954410849","-273.648","221.976"
"2004","431.56853","-7.027","0.0","427.822","171.796","8","1","0.372078193146417","0.004","1.0","4.694835254413257","-188.713","175.987"
"2004","158.1971","-6.712","0.108","158.197","104.465","7","1","0.3633164529914514","0.002","1.0","10.458746794871795","-194.63","280.552"
"2006","189.28281","-7.087","0.177","184.959","135.06","11","0","0.4075544291055517","0.003","1.0","3.925945067586992","-176.32","314.515"
"2008","244.79302","-9.457","2.363","235.195","140.014","10","1","0.3582063257948196","0.001","1.0","3.6360317928548085","-227.535","201.287"
"2008","258.16771","-5.193","0.0","249.406","117.936","11","1","0.2926854873803307","0.001","1.0","2.836042319408181","-201.115","335.958"
"1982","236.93016","-7.642","0.462","227.213","116.293","11","1","0.3609203996486599","0.004","1.0","14.271989350021933","-187.23","196.57"
"1996","216.34567","-8.428","0.478","216.346","85.638","2","1","0.33741754617414327","0.001","1.0","-0.9900466138962167","-240.583","372.506"
"2008","342.36036","-7.47","0.0","331.709","172.974","6","0","0.3744147633744886","0.005","1.0","1.5643437757201581","-211.351","247.368"
"1992","256.54812","-13.789","0.171","233.79","134.137","4","0","0.3590963409475467","0.008","1.0","4.690319796954323","-112.605","171.13"
"2001","258.29832","-5.308","0.0","250.491","152.99","8","0","0.3194658102229461","0.001","1.0","7.8076156878738185","-191.565","190.003"
"2005","255.26812","-5.968","0.0","242.126","100.038","2","1","0.2623954290642514","0.006","1.0","4.149636589047005","-174.252","171.028"
"2000","116.4273","-10.669","0.0","111.212","116.09","9","1","0.33157582755966136","0.003","1.0","2.4020402232486506","-201.119","336.342"
"2001","340.34893","-4.499","0.137","334.007","115.025","9","0","0.3218701859229749","0.001","1.0","6.2039872509960166","-175.614","240.294"
"2005","257.17506","-12.166","0.38","248.007","113.745","11","0","0.2889195172938034","0.001","1.0","-2.5385636640060802","-258.972","340.485"
"2006","355.42159","-5.798","0.264","340.973","158.211","10","1","0.2702213656387677","0.004","1.0","0.6705023250122404","-177.841","327.224"
"2004","525.87057","-13.639","0.0","525.871","71.949","1","1","0.48685724289716215","0.002","1.0","8.758814525810328","-170.995","288.532"
"1963","207.35955","-16.489","3.477","198.565","121.896","1","1","0.2856994863013706","0.005","1.0","11.765756849315098","-173.11","225.392"
"2005","106.86649","-7.677","0.0","100.989","96.483","4","0","0.4202695454545448","0.005","1.0","17.240226060606037","-254.016","280.159"
"1997","270.62812","-6.645","0.131","249.545","88.008","4","0","0.4273315743183817","0.017","1.0","4.1798619906185985","-148.051","189.564"
"2008","258.5073","-6.299","0.0","258.507","149.594","7","1","0.40439297998749213","0.012","1.0","5.695275484677949","-204.358","233.164"
"2002","147.25179","-10.778","0.264","135.001","139.228","0","1","0.2590303030303021","0.003","1.0","4.271911725955205","-99.9","181.996"
"2003","245.10649","-3.172","0.113","236.652","105.283","6","0","0.44139070638020744","0.008","1.0","9.759244791666633","-122.726","194.161"
"1974","282.3571","-10.155","0.409","272.655","116.089","7","0","0.2621231815306768","0.003","1.0","10.88786495888678","-206.005","332.548"
"2009","280.34567","-6.739","0.403","275.685","133.017","7","1","0.32458271528636157","0.003","1.0","2.589481767614344","-265.975","229.958"
"2001","209.47546","-16.079","0.259","196.836","196.52","9","1","0.2744703903095564","0.0","1.0","-4.5222312696276346","-295.816","243.386"
"2004","304.77016","-8.362","0.0","301.151","86.665","6","1","0.4337033994087938","0.006","1.0","3.8264430968527017","-264.38","293.12"
"2006","181.57669","-3.696","0.0","176.721","209.141","3","0","0.4584425335570472","0.011","1.0","7.134699804250562","-150.543","417.431"
"2003","246.30812","-8.599","0.473","232.977","113.981","7","1","0.40017583555161","0.002","1.0","2.6368451641526223","-203.868","263.707"
"2003","229.642","-14.848","0.0","210.28","74.576","7","1","0.36552826855123544","0.002","1.0","-1.420671819787982","-149.305","260.806"
"2009","225.59302","-7.486","15.186","217.763","83.321","11","0","0.44039694444444394","0.004","1.0","-2.9428159259259203","-294.932","348.927"
"1988","224.41751","-11.59","0.0","220.23","113.357","10","1","0.4221831325301222","0.009","1.0","13.487203614457824","-172.602","340.279"
